robot_ts,x,y,z,w,p,r,ee,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20T18:37:08.958477,0.5371254086494446,-0.7875262498855591,0.0549372062087059,0.47142618894577026,0.22881123423576355,-0.3485332429409027,0.076410673558712,10,2025-06-20T18:37:08.958477,10,2025-06-20T18:37:08.958477,.synthetic_data/episode_003/frames_cam0/cam0_0010.png,.synthetic_data/episode_003/frames_cam1/cam1_0010.png
2025-06-20T18:37:09.058477,-0.7592869400978088,-0.2075687050819397,0.2753371000289917,-0.5336340069770813,-0.05008712783455849,0.1334867924451828,0.09642677009105682,11,2025-06-20T18:37:09.058477,11,2025-06-20T18:37:09.058477,.synthetic_data/episode_003/frames_cam0/cam0_0011.png,.synthetic_data/episode_003/frames_cam1/cam1_0011.png
2025-06-20T18:37:09.158477,-0.9687589406967163,-0.2261466532945633,0.16174663603305817,-0.16120873391628265,0.5464271903038025,-0.29970583319664,0.10191081464290619,12,2025-06-20T18:37:09.158477,12,2025-06-20T18:37:09.158477,.synthetic_data/episode_003/frames_cam0/cam0_0012.png,.synthetic_data/episode_003/frames_cam1/cam1_0012.png
2025-06-20T18:37:09.258477,0.7730199098587036,-0.9257992506027222,-0.23684601485729218,-0.7846164107322693,-0.3003626763820648,-0.7347577214241028,-0.9795739054679871,13,2025-06-20T18:37:09.258477,13,2025-06-20T18:37:09.258477,.synthetic_data/episode_003/frames_cam0/cam0_0013.png,.synthetic_data/episode_003/frames_cam1/cam1_0013.png
2025-06-20T18:37:09.358477,-0.16420672833919525,-0.14886069297790527,-0.7919993996620178,0.750275731086731,0.12399030476808548,0.9099155068397522,0.13607217371463776,14,2025-06-20T18:37:09.358477,14,2025-06-20T18:37:09.358477,.synthetic_data/episode_003/frames_cam0/cam0_0014.png,.synthetic_data/episode_003/frames_cam1/cam1_0014.png
2025-06-20T18:37:09.458477,-0.8340632319450378,0.5207838416099548,0.10134557634592056,-0.2915920317173004,-0.8837085962295532,-0.6140466332435608,-0.45846712589263916,15,2025-06-20T18:37:09.458477,15,2025-06-20T18:37:09.458477,.synthetic_data/episode_003/frames_cam0/cam0_0015.png,.synthetic_data/episode_003/frames_cam1/cam1_0015.png
2025-06-20T18:37:09.558477,-0.23449212312698364,-0.5380764007568359,-0.1680903434753418,0.5802488327026367,-0.26778990030288696,-0.26329830288887024,0.39579781889915466,16,2025-06-20T18:37:09.558477,16,2025-06-20T18:37:09.558477,.synthetic_data/episode_003/frames_cam0/cam0_0016.png,.synthetic_data/episode_003/frames_cam1/cam1_0016.png
2025-06-20T18:37:09.658477,0.6864035129547119,-0.5880701541900635,0.5063016414642334,0.5897997617721558,0.6867062449455261,0.5702462196350098,0.35161614418029785,17,2025-06-20T18:37:09.658477,17,2025-06-20T18:37:09.658477,.synthetic_data/episode_003/frames_cam0/cam0_0017.png,.synthetic_data/episode_003/frames_cam1/cam1_0017.png
2025-06-20T18:37:09.758477,0.8013260364532471,-0.1505041867494583,-0.3267996907234192,0.08453220129013062,0.6630814075469971,-0.5767960548400879,0.22681079804897308,18,2025-06-20T18:37:09.758477,18,2025-06-20T18:37:09.758477,.synthetic_data/episode_003/frames_cam0/cam0_0018.png,.synthetic_data/episode_003/frames_cam1/cam1_0018.png
2025-06-20T18:37:09.858477,0.15502072870731354,-0.10453552007675171,-0.9970048666000366,0.29084426164627075,-0.9128891825675964,0.7182331681251526,0.8745663166046143,19,2025-06-20T18:37:09.858477,19,2025-06-20T18:37:09.858477,.synthetic_data/episode_003/frames_cam0/cam0_0019.png,.synthetic_data/episode_003/frames_cam1/cam1_0019.png
2025-06-20T18:37:09.958477,0.3099506199359894,0.927202582359314,-0.14561790227890015,0.37989887595176697,-0.5813503861427307,0.4546957314014435,-0.4376011788845062,20,2025-06-20T18:37:09.958477,20,2025-06-20T18:37:09.958477,.synthetic_data/episode_003/frames_cam0/cam0_0020.png,.synthetic_data/episode_003/frames_cam1/cam1_0020.png
2025-06-20T18:37:10.058477,-0.3223629891872406,0.39699599146842957,0.01927560195326805,-0.09483475983142853,0.8508632183074951,-0.20906555652618408,-0.04506443813443184,21,2025-06-20T18:37:10.058477,21,2025-06-20T18:37:10.058477,.synthetic_data/episode_003/frames_cam0/cam0_0021.png,.synthetic_data/episode_003/frames_cam1/cam1_0021.png
2025-06-20T18:37:10.158477,-0.7899655103683472,-0.48585742712020874,-0.03257615119218826,-0.6142206788063049,0.5801341533660889,-0.4199354946613312,0.2804117798805237,22,2025-06-20T18:37:10.158477,22,2025-06-20T18:37:10.158477,.synthetic_data/episode_003/frames_cam0/cam0_0022.png,.synthetic_data/episode_003/frames_cam1/cam1_0022.png
2025-06-20T18:37:10.258477,0.8731878995895386,-0.7070302963256836,-0.6302580237388611,-0.7389154434204102,-0.915477454662323,0.0664445161819458,-0.3598751723766327,23,2025-06-20T18:37:10.258477,23,2025-06-20T18:37:10.258477,.synthetic_data/episode_003/frames_cam0/cam0_0023.png,.synthetic_data/episode_003/frames_cam1/cam1_0023.png
2025-06-20T18:37:10.358477,0.946696937084198,-0.464317262172699,-0.22668467462062836,0.79766446352005,-0.10616946965456009,0.5590534210205078,0.9714446067810059,24,2025-06-20T18:37:10.358477,24,2025-06-20T18:37:10.358477,.synthetic_data/episode_003/frames_cam0/cam0_0024.png,.synthetic_data/episode_003/frames_cam1/cam1_0024.png
2025-06-20T18:37:10.458477,-0.46893391013145447,-0.9626138806343079,-0.36857080459594727,-0.9855537414550781,0.594470202922821,-0.8143794536590576,-0.504341185092926,25,2025-06-20T18:37:10.458477,25,2025-06-20T18:37:10.458477,.synthetic_data/episode_003/frames_cam0/cam0_0025.png,.synthetic_data/episode_003/frames_cam1/cam1_0025.png
2025-06-20T18:37:10.558477,-0.29940229654312134,-0.8847709894180298,-0.7715771198272705,0.11588767915964127,-0.5881451368331909,0.7294358015060425,-0.5207085013389587,26,2025-06-20T18:37:10.558477,26,2025-06-20T18:37:10.558477,.synthetic_data/episode_003/frames_cam0/cam0_0026.png,.synthetic_data/episode_003/frames_cam1/cam1_0026.png
2025-06-20T18:37:10.658477,-0.2250663787126541,-0.5705686211585999,0.31690511107444763,0.2234666794538498,0.86528480052948,0.16418679058551788,-0.2731195092201233,27,2025-06-20T18:37:10.658477,27,2025-06-20T18:37:10.658477,.synthetic_data/episode_003/frames_cam0/cam0_0027.png,.synthetic_data/episode_003/frames_cam1/cam1_0027.png
2025-06-20T18:37:10.758477,-0.14498072862625122,-0.3906713128089905,-0.9353304505348206,0.03978117182850838,0.21167747676372528,0.4053190350532532,0.7777048349380493,28,2025-06-20T18:37:10.758477,28,2025-06-20T18:37:10.758477,.synthetic_data/episode_003/frames_cam0/cam0_0028.png,.synthetic_data/episode_003/frames_cam1/cam1_0028.png
2025-06-20T18:37:10.858477,0.05688115209341049,0.788825511932373,0.1332034170627594,0.8767315745353699,-0.5865888595581055,-0.6303011775016785,-0.9674104452133179,29,2025-06-20T18:37:10.858477,29,2025-06-20T18:37:10.858477,.synthetic_data/episode_003/frames_cam0/cam0_0029.png,.synthetic_data/episode_003/frames_cam1/cam1_0029.png
2025-06-20T18:37:10.958477,-0.9714358448982239,-0.6667997241020203,-0.051321350038051605,-0.9617434740066528,0.06329995393753052,0.13005395233631134,-0.9738577604293823,30,2025-06-20T18:37:10.958477,30,2025-06-20T18:37:10.958477,.synthetic_data/episode_003/frames_cam0/cam0_0030.png,.synthetic_data/episode_003/frames_cam1/cam1_0030.png
2025-06-20T18:37:11.058477,0.5831985473632812,-0.24852484464645386,-0.8315094113349915,-0.8331588506698608,-0.17907343804836273,-0.335407555103302,-0.6753085255622864,31,2025-06-20T18:37:11.058477,31,2025-06-20T18:37:11.058477,.synthetic_data/episode_003/frames_cam0/cam0_0031.png,.synthetic_data/episode_003/frames_cam1/cam1_0031.png
2025-06-20T18:37:11.158477,-0.5547599792480469,0.46584612131118774,0.8879945874214172,0.8169480562210083,-0.9917062520980835,-0.2628233730792999,-0.6147162318229675,32,2025-06-20T18:37:11.158477,32,2025-06-20T18:37:11.158477,.synthetic_data/episode_003/frames_cam0/cam0_0032.png,.synthetic_data/episode_003/frames_cam1/cam1_0032.png
2025-06-20T18:37:11.258477,0.882247805595398,-0.2889419496059418,0.3534042239189148,-0.7905445694923401,-0.457856684923172,0.31782031059265137,0.8021484613418579,33,2025-06-20T18:37:11.258477,33,2025-06-20T18:37:11.258477,.synthetic_data/episode_003/frames_cam0/cam0_0033.png,.synthetic_data/episode_003/frames_cam1/cam1_0033.png
2025-06-20T18:37:11.358477,-0.6000253558158875,-0.12229563295841217,-0.64373379945755,-0.08241837471723557,-0.8011614084243774,0.1948908120393753,0.514438271522522,34,2025-06-20T18:37:11.358477,34,2025-06-20T18:37:11.358477,.synthetic_data/episode_003/frames_cam0/cam0_0034.png,.synthetic_data/episode_003/frames_cam1/cam1_0034.png
2025-06-20T18:37:11.458477,-0.15079034864902496,-0.6150243878364563,0.4037907123565674,-0.7288876175880432,-0.5481212735176086,-0.08970526605844498,-0.4466630220413208,35,2025-06-20T18:37:11.458477,35,2025-06-20T18:37:11.458477,.synthetic_data/episode_003/frames_cam0/cam0_0035.png,.synthetic_data/episode_003/frames_cam1/cam1_0035.png
2025-06-20T18:37:11.558477,0.8050559759140015,0.2568928897380829,0.4300695061683655,0.9099553227424622,-0.793064534664154,0.28978052735328674,0.057976312935352325,36,2025-06-20T18:37:11.558477,36,2025-06-20T18:37:11.558477,.synthetic_data/episode_003/frames_cam0/cam0_0036.png,.synthetic_data/episode_003/frames_cam1/cam1_0036.png
2025-06-20T18:37:11.658477,0.7920773029327393,0.13493861258029938,0.6097916960716248,-0.4889262616634369,-0.30234286189079285,-0.1626836210489273,-0.49340924620628357,37,2025-06-20T18:37:11.658477,37,2025-06-20T18:37:11.658477,.synthetic_data/episode_003/frames_cam0/cam0_0037.png,.synthetic_data/episode_003/frames_cam1/cam1_0037.png
2025-06-20T18:37:11.758477,-0.22828125953674316,0.695861279964447,-0.7078233957290649,-0.7584229707717896,0.6956053972244263,-0.45375701785087585,-0.7149494290351868,38,2025-06-20T18:37:11.758477,38,2025-06-20T18:37:11.758477,.synthetic_data/episode_003/frames_cam0/cam0_0038.png,.synthetic_data/episode_003/frames_cam1/cam1_0038.png
2025-06-20T18:37:11.858477,-0.8856659531593323,0.18033871054649353,-0.3654969334602356,-0.436113566160202,0.24492502212524414,-0.8798624277114868,0.31317853927612305,39,2025-06-20T18:37:11.858477,39,2025-06-20T18:37:11.858477,.synthetic_data/episode_003/frames_cam0/cam0_0039.png,.synthetic_data/episode_003/frames_cam1/cam1_0039.png
2025-06-20T18:37:11.958477,-0.0028613347094506025,-0.20443588495254517,-0.43526598811149597,0.6567365527153015,0.1302587389945984,0.7985774278640747,0.6756464838981628,40,2025-06-20T18:37:11.958477,40,2025-06-20T18:37:11.958477,.synthetic_data/episode_003/frames_cam0/cam0_0040.png,.synthetic_data/episode_003/frames_cam1/cam1_0040.png
2025-06-20T18:37:12.058477,-0.6562477350234985,0.47688376903533936,0.35830748081207275,0.21252386271953583,-0.9697241187095642,0.39821121096611023,-0.8050773739814758,41,2025-06-20T18:37:12.058477,41,2025-06-20T18:37:12.058477,.synthetic_data/episode_003/frames_cam0/cam0_0041.png,.synthetic_data/episode_003/frames_cam1/cam1_0041.png
2025-06-20T18:37:12.158477,0.07655814290046692,0.7076749205589294,0.3516533374786377,-0.5858525633811951,0.6505036950111389,-0.7561283111572266,0.269927054643631,42,2025-06-20T18:37:12.158477,42,2025-06-20T18:37:12.158477,.synthetic_data/episode_003/frames_cam0/cam0_0042.png,.synthetic_data/episode_003/frames_cam1/cam1_0042.png
2025-06-20T18:37:12.258477,0.38012468814849854,-0.9841863512992859,0.6199652552604675,-0.19151385128498077,0.026070255786180496,0.7490999698638916,0.8541908860206604,43,2025-06-20T18:37:12.258477,43,2025-06-20T18:37:12.258477,.synthetic_data/episode_003/frames_cam0/cam0_0043.png,.synthetic_data/episode_003/frames_cam1/cam1_0043.png
2025-06-20T18:37:12.358477,-0.5902917981147766,0.013737423345446587,-0.11537349969148636,0.044062357395887375,-0.10417456179857254,-0.46686145663261414,0.08953427523374557,44,2025-06-20T18:37:12.358477,44,2025-06-20T18:37:12.358477,.synthetic_data/episode_003/frames_cam0/cam0_0044.png,.synthetic_data/episode_003/frames_cam1/cam1_0044.png
2025-06-20T18:37:12.458477,-0.6745858192443848,0.09918922930955887,-0.5020176768302917,-0.5242502093315125,-0.7540267705917358,0.702536404132843,0.998683512210846,45,2025-06-20T18:37:12.458477,45,2025-06-20T18:37:12.458477,.synthetic_data/episode_003/frames_cam0/cam0_0045.png,.synthetic_data/episode_003/frames_cam1/cam1_0045.png
2025-06-20T18:37:12.558477,0.14508001506328583,-0.6634398102760315,0.16656716167926788,-0.1520831137895584,-0.6239016056060791,0.8191400170326233,0.9982435703277588,46,2025-06-20T18:37:12.558477,46,2025-06-20T18:37:12.558477,.synthetic_data/episode_003/frames_cam0/cam0_0046.png,.synthetic_data/episode_003/frames_cam1/cam1_0046.png
2025-06-20T18:37:12.658477,-0.8760175704956055,0.5296435952186584,-0.3625536262989044,-0.6266027688980103,-0.40290042757987976,0.9126278758049011,-0.9922887682914734,47,2025-06-20T18:37:12.658477,47,2025-06-20T18:37:12.658477,.synthetic_data/episode_003/frames_cam0/cam0_0047.png,.synthetic_data/episode_003/frames_cam1/cam1_0047.png
2025-06-20T18:37:12.758477,-0.6831706762313843,0.6765186190605164,-0.48886653780937195,0.1380544900894165,0.9320695400238037,-0.1967117339372635,-0.9516904354095459,48,2025-06-20T18:37:12.758477,48,2025-06-20T18:37:12.758477,.synthetic_data/episode_003/frames_cam0/cam0_0048.png,.synthetic_data/episode_003/frames_cam1/cam1_0048.png
2025-06-20T18:37:12.858477,-0.39035025238990784,-0.6297491192817688,0.44290703535079956,-0.9125270843505859,0.7077150344848633,0.017635300755500793,0.7389421463012695,49,2025-06-20T18:37:12.858477,49,2025-06-20T18:37:12.858477,.synthetic_data/episode_003/frames_cam0/cam0_0049.png,.synthetic_data/episode_003/frames_cam1/cam1_0049.png
